2991523.011	4881187.973	6977151.216	8756762.01	1726842.05	3669999.136	5990081.402	7523379.602	3597271.184	162971.8992	103.3151094
2954045.053	4878546.25	6951396.424	8797036.868	1712132.851	3666061.677	5989018.555	7522630.233	3595748.61	163511.7197	102.4713901
2984159.621	4874115.315	6975800.084	8747305.699	1717859.631	3665479.166	5987800.115	7521733.276	3585950.139	162911.5718	103.4262664
2956134.383	4901769.733	6939795.598	8855207.38	1734728.935	3680479.737	5997830.996	7529657.325	3634578.344	164099.8097	101.5476592
2985928.054	4893758.649	6965418.846	8797182.984	1737186.113	3677556.567	5994881.247	7527136.91	3619107.648	163404.966	102.6322957
3010010.827	4887954.054	6986290.831	8751588.499	1739776.524	3675720.649	5993061.746	7525750.366	3607614.632	162866.1128	103.4921727
2937192.634	4886948.775	6934097.532	8840255.722	1714653.673	3670422.124	5992626.714	7525769.921	3611393.501	164029.6601	101.6837219
2972142.529	4880119.414	6962804.983	8778876.216	1720056.486	3668816.401	5990361.788	7523802.681	3597226.975	163288.8716	102.8479146
3005392.878	4873131.36	6988873.838	8723715.092	1731721.704	3668870.011	5993476.635	7524200.539	3574705.281	162755.9507	103.8824073
2995956.459	4872942.657	6984271.586	8732162.649	1723860.974	3671542.815	5991480.459	7526467.535	3584743.982	162796.3211	103.7196736
2963482.263	4873196.622	6960542.974	8771367.324	1710795.902	3664264.302	5988095.453	7522167.984	3586461.471	163248.5348	102.9247556
2992779.481	4869305.497	6984226.821	8723792.799	1716857.034	3664045.025	5987107.417	7521419.21	3577733.689	162676.079	103.8402041
3444666.426	5271455.605	7795136.182	10000000	2370322.09	4236660.109	6975244.652	8752395.554	3473004.46	194912.0845	114.443947
3428405.398	5276102.386	7792225.923	10000000	2353126.219	4230282.436	6967628.853	8755653.278	3481327.949	194483.6243	114.6410295
3469942.485	5272735.425	7831015.223	9913314.478	2340996.231	4204060.065	6949195.956	8745748.339	3497072.543	193513.224	115.8937433
3402461.228	5253399.3	7777555.114	10000000	2333800.014	4220248.486	6966423.829	8748201.262	3446953.209	194945.4345	114.3493077
3398521.294	5257158.466	7782254.022	9985018.391	2323472.249	4216473.765	6960794.906	8751665.157	3454008.299	194391.4155	114.7340753
3440206.469	5245762.102	7825214.41	9887219.41	2327288.408	4213939.905	6958593.024	8750194.312	3435202.429	193195.9858	116.1710893
3440224.632	5245825.588	7825102.51	9887084.898	2327412.771	4214024.647	6958496.913	8750203.708	3435176.13	193193.258	116.1690927
3385402.019	5246178.213	7779287.671	9972486.003	2308944.885	4209390.108	6957541.577	8749304.759	3437727.053	194311.0648	114.8413863
3400281.051	5250550.333	7796508.935	9931911.914	2322426.331	4205263.555	6967417.877	8752085.232	3419705.098	193693.7418	115.3806264
3425575.866	5268828.043	7787653.931	10000000	2352824.216	4230310.039	6970817.274	8754575.967	3470469.633	194751.1205	114.4956774
3431075.872	5266345.443	7801335.272	9963736.004	2344044.4	4225284.448	6965086.697	8755071.224	3467353.001	194062.7617	115.1336742
3469092.234	5254092.367	7842439.606	9868124.763	2345446.501	4221775.648	6962401.921	8753263.145	3447508.066	192912.2054	116.5314241
3388998.459	5252551.834	7771971.259	10000000	2321709.339	4216315.679	6963455.418	8750817.618	3447094.575	194802.8353	114.3990963
3414059.114	5246929.716	7801139.877	9932002.003	2320196.492	4213220.359	6959351.651	8750938.49	3438580.047	193801.6553	115.4711482
3446170.05	5229809.316	7838776.926	9836456.438	2327553.778	4214204.348	6957870.913	8745251.021	3431241.778	192709.1295	116.8314745
3457382.973	5235935.956	7846038.135	9831103.519	2324702.922	4211162.559	6957419.197	8749766.082	3420446.637	192596.9071	116.9553898
3403301.562	5237264.705	7799363.669	9919466.8	2307504.916	4207014.312	6956469.185	8748864.26	3424238.925	193710.0219	115.5919986
3452377.238	5226346.619	7849668.943	9808614.302	2314066.605	4205591.03	6954834.856	8747836.232	3406028.319	192365.787	117.2410825
3410488.682	5265838.8	7781449.502	10000000	2339459.947	4225279.813	6967362.097	8755673.608	3467263.122	194650.1382	114.5239858
3443311.414	5255166.284	7818687.065	9912201.191	2338314.694	4220952.023	6963093.459	8753973.804	3450505.119	193502.6234	115.8416562
3483013	5243363.804	7861728.304	9813508.921	2340760.527	4218056.973	6960781.688	8752438.327	3431300.186	192332.2205	117.2904407
3378290.161	5251128.458	7767403.13	10000000	2312366.175	4213109.847	6961104.001	8752294.631	3446260.715	194713.4659	114.428881
3429425.793	5237803.445	7819841.667	9881552.169	2317386.858	4210311.679	6958022.298	8750360.915	3424501.444	193248.7568	116.1802069
3471468.133	5235155.843	7863252.666	9782667.3	2321973.621	4215155.903	6981796.161	8763563.93	3413364.454	192229.6049	117.4776605
3473498.141	5227194.62	7866034.826	9778511.084	2322579.136	4208717.728	6956377.981	8749368.01	3407196.805	192033.6529	117.7009027
3420325.579	5229136.597	7818847.726	9869236.216	2306271.344	4204878.698	6955531.888	8748553.039	3411801.353	193152.9088	116.3078286
3467209.259	5219328.474	7866870.023	9763991.254	2312994.494	4203901.707	6954117.007	8747792.677	3395355.081	191919.7388	117.8619759
3433408.984	5269267.641	7791237.314	10000000	2360154.677	4232755.578	6972314.286	8752670.629	3470575.64	194820.6948	114.4799193
3423418.897	5271946.231	7791761.445	9991910.253	2346607.178	4227400.106	6965937.244	8755389.788	3475905.991	194377.5339	114.746414
3460186.886	5259631.062	7831435.824	9898800.101	2347491.372	4223585.189	6963091.065	8753412.065	3455902.991	193243.0653	116.1061168
3394180.833	5252151.051	7774525.001	10000000	2326507.951	4217683.83	6964374.872	8748902.834	3445951.546	194868.1689	114.3795465
3404453.894	5251375.572	7790625.763	9959815.243	2320970.907	4214520.002	6959841.542	8750976.17	3445548.833	194114.9691	115.0797941
3447675.655	5240168.911	7835248.298	9859105.329	2325261.824	4212238.149	6957779.182	8749697.234	3426993.938	192891.1885	116.564438
3447637.037	5240102.011	7835282.45	9858965.554	2325382.913	4212187.468	6957827.179	8749574.963	3426955.646	192888.1451	116.5624199
3392726.549	5241033.872	7788480.964	9946824.418	2307315.248	4207819.307	6956716.542	8748723.648	3430224.433	194020.7304	115.2019014
3439916.831	5230467.005	7836088.279	9841557.212	2313515.75	4206310.792	6955009.896	8747742.937	3412417.897	192745.6278	116.7588517
3416015.816	5266413.132	7784057.471	10000000	2344498.952	4227059.22	6968430.156	8754586.653	3467688.616	194693.8697	114.5139163
3436163.797	5259611	7809975.321	9936564.863	2340118.987	4222603.684	6963728.6	8754105.696	3457431.592	193767.0475	115.5050055
3475245.445	5247722.06	7852120.659	9839444.661	2342190.565	4219471.082	6961295.557	8752526.208	3438059.88	192609.2206	116.9274976
